,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
555,_7ihaZUJlP-GfqSJ4EluOg,kung-fu-tea-corona,Kung Fu Tea,https://s3-media3.fl.yelpcdn.com/bphoto/3zqvFGcGpI0E7MIJVra-SA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-corona?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,18,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",2.5,"{'latitude': 40.7538, 'longitude': -73.86578}",[],"{'address1': '41-12B 102nd St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['41-12B 102nd St', 'Corona, NY 11368']}",+17185651688,(718) 565-1688,4919.897594457942,$
556,_zGsfwGAY8ZTob_mIFAM-w,pokeworks-new-york-12,Pokeworks,https://s3-media3.fl.yelpcdn.com/bphoto/TxNZfZ_9ZYf4_EWNW0QZAA/o.jpg,False,https://www.yelp.com/biz/pokeworks-new-york-12?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,1739,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.7515934305237, 'longitude': -73.98588180542}","['delivery', 'pickup']","{'address1': '63 W 37th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['63 W 37th St', 'New York, NY 10018']}",+12125758881,(212) 575-8881,15232.702474877486,$$
557,3m9zzglPW2M1bPikC3XpRg,henrys-brooklyn,Henry's,https://s3-media3.fl.yelpcdn.com/bphoto/788biEMe_uLynaK1Lqf0Dg/o.jpg,False,https://www.yelp.com/biz/henrys-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,166,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 40.66343, 'longitude': -73.98428}","['delivery', 'pickup']","{'address1': '433 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['433 7th Ave', 'Brooklyn, NY 11215']}",+17187888882,(718) 788-8882,17773.939682386153,$
558,35TPRXbln2T0nshfrP8HCQ,h-mart-jericho-jericho-2,H Mart - Jericho,https://s3-media3.fl.yelpcdn.com/bphoto/dZ8T-Tkjo3T8SaaXi0XZsA/o.jpg,False,https://www.yelp.com/biz/h-mart-jericho-jericho-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,169,"[{'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.7806743525287, 'longitude': -73.5337905049948}",[],"{'address1': '336 N Broadway', 'address2': '', 'address3': None, 'city': 'Jericho', 'zip_code': '11753', 'country': 'US', 'state': 'NY', 'display_address': ['336 N Broadway', 'Jericho, NY 11753']}",+15165135050,(516) 513-5050,23142.493969901225,$$
559,VlbG3pnGHFSfA9UCnfJUpA,tan-cha-brooklyn,Tan-Cha,https://s3-media4.fl.yelpcdn.com/bphoto/7CvjhdTajpo5YiVPks9M1Q/o.jpg,False,https://www.yelp.com/biz/tan-cha-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,11,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.63811, 'longitude': -74.00663}",[],"{'address1': '5503 8th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5503 8th Ave', 'Brooklyn, NY 11220']}",+16466631612,(646) 663-1612,20909.991605548377,
560,wLXLrpQrPAZeUG7nd8MInw,vivi-bubble-tea-new-york-32,Vivi Bubble Tea,https://s3-media1.fl.yelpcdn.com/bphoto/vGsldfUOr2UDLbQwIRMipA/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-new-york-32?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,71,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 40.73057, 'longitude': -73.98959}","['delivery', 'pickup']","{'address1': '30 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['30 3rd Ave', 'New York, NY 10003']}",+12127773698,(212) 777-3698,15663.920019301919,$
561,WnYGuRrOa1kq_yYyD8DRkA,hawa-smoothies-new-york-2,Hawa Smoothies,https://s3-media2.fl.yelpcdn.com/bphoto/JToQRfuYe_mTbRgrQwY7Ug/o.jpg,False,https://www.yelp.com/biz/hawa-smoothies-new-york-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,49,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.5,"{'latitude': 40.745091806566, 'longitude': -73.9989612180128}","['delivery', 'pickup']","{'address1': '247 8th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['247 8th Ave', 'New York, NY 10011']}",+12123670815,(212) 367-0815,16332.038902751083,$$
562,S-aX_Pz8F7nDL6kRThKcHw,vanessas-dumpling-house-brooklyn,Vanessa's Dumpling House,https://s3-media3.fl.yelpcdn.com/bphoto/jadE2Xdj2unJfQ3dVVagkw/o.jpg,False,https://www.yelp.com/biz/vanessas-dumpling-house-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,521,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.713795, 'longitude': -73.961983}","['delivery', 'pickup']","{'address1': '310 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['310 Bedford Ave', 'Brooklyn, NY 11211']}",+17182188809,(718) 218-8809,13745.879300214196,$
563,-68EJ6yIbtfPUdWXwUnlEw,bread-and-joe-brooklyn-2,Bread & Joe,https://s3-media2.fl.yelpcdn.com/bphoto/o-BXeVqaOa4xyCW8y-TPDA/o.jpg,False,https://www.yelp.com/biz/bread-and-joe-brooklyn-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,95,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.66485, 'longitude': -73.99383}",[],"{'address1': '618 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['618 4th Ave', 'Brooklyn, NY 11215']}",+15169459711,(516) 945-9711,18385.467598795978,$
564,okJ3n13qMzoYndanvbc0cQ,lasaka-house-of-noodles-valley-stream-2,Lasaka House of Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/ZQ9q4iXbsSO_eCDd7twpJg/o.jpg,False,https://www.yelp.com/biz/lasaka-house-of-noodles-valley-stream-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,7,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.6607232293379, 'longitude': -73.7190745142073}",[],"{'address1': '2034 Green Acres Mall', 'address2': '', 'address3': '', 'city': 'Valley Stream', 'zip_code': '11581', 'country': 'US', 'state': 'NY', 'display_address': ['2034 Green Acres Mall', 'Valley Stream, NY 11581']}",+15168258088,(516) 825-8088,12094.991445017009,$
565,X9HdHsP3H0HXIjGOX8ADOQ,sugar-story-queens,Sugar Story,https://s3-media2.fl.yelpcdn.com/bphoto/rLibA8ZZ8pcCkyhuxls8KA/o.jpg,False,https://www.yelp.com/biz/sugar-story-queens?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,49,"[{'alias': 'desserts', 'title': 'Desserts'}]",2.0,"{'latitude': 40.7567219996262, 'longitude': -73.8336795195937}","['delivery', 'pickup']","{'address1': '4049 College Point Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['4049 College Point Blvd', 'Queens, NY 11354']}",+13476882998,(347) 688-2998,2603.4992750115653,
566,3bPnaLgZwcniU8oqi6UFDQ,makana-hawaiian-bbq-and-poke-new-york-3,Makana Hawaiian BBQ & Poke,https://s3-media4.fl.yelpcdn.com/bphoto/XE9hbal6R_WQL9gPl2ulZw/o.jpg,False,https://www.yelp.com/biz/makana-hawaiian-bbq-and-poke-new-york-3?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,31,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'poke', 'title': 'Poke'}]",3.5,"{'latitude': 40.81843, 'longitude': -73.95282}","['delivery', 'pickup']","{'address1': '1502 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1502 Amsterdam Ave', 'New York, NY 10031']}",+12123685033,(212) 368-5033,14715.577725478468,$$
567,fLq5j4fkFmPD6I2tt6dSWQ,100-mr-lin-brooklyn-2,100% Mr. Lin,https://s3-media2.fl.yelpcdn.com/bphoto/SefZDUkssrM9vTz2q5tYqg/o.jpg,False,https://www.yelp.com/biz/100-mr-lin-brooklyn-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,17,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.69121, 'longitude': -73.98331}","['delivery', 'pickup']","{'address1': '445 Albee Square W', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",+17187973946,(718) 797-3946,16274.58662324901,
568,C3spvfEd8JQJie-yixRgpQ,com-tam-ninh-kieu-bronx,Com Tam Ninh Kieu,https://s3-media1.fl.yelpcdn.com/bphoto/e0yxD8a1EELQIBHhcwvo8Q/o.jpg,False,https://www.yelp.com/biz/com-tam-ninh-kieu-bronx?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,398,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.86702, 'longitude': -73.8982}","['delivery', 'pickup']","{'address1': '2641 Jerome Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['2641 Jerome Ave', 'Bronx, NY 10468']}",+17184503833,(718) 450-3833,15401.740432596112,$$
569,zI6oHtg0nKYD1zT1hLYAoQ,tbaar-bensonhurst,Tbaar,https://s3-media3.fl.yelpcdn.com/bphoto/sFKRtd-_MGeJMNAPWXsJtg/o.jpg,False,https://www.yelp.com/biz/tbaar-bensonhurst?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,24,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 40.6049999, 'longitude': -73.99806}","['delivery', 'pickup']","{'address1': '8520 20th Ave', 'address2': '', 'address3': '', 'city': 'Bensonhurst', 'zip_code': '11214', 'country': 'US', 'state': 'NY', 'display_address': ['8520 20th Ave', 'Bensonhurst, NY 11214']}",+19293993888,(929) 399-3888,22757.63621169592,$
570,u2w-i3k_9WOrvtbryFxgUg,fulltime-netcafe-brooklyn,FullTime NetCafe,https://s3-media4.fl.yelpcdn.com/bphoto/rG0NUmGSbIIwfb7kIi7gpQ/o.jpg,False,https://www.yelp.com/biz/fulltime-netcafe-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,8,"[{'alias': 'internetcafe', 'title': 'Internet Cafes'}]",5.0,"{'latitude': 40.621321, 'longitude': -74.006777}",[],"{'address1': '7314 13th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11228', 'country': 'US', 'state': 'NY', 'display_address': ['7314 13th Ave', 'Brooklyn, NY 11228']}",+13476818882,(347) 681-8882,22062.454532694024,
571,TV8v5BQXMprtMwhkUXjLdw,hong-kong-kei-one-staten-island,Hong Kong Kei One,https://s3-media1.fl.yelpcdn.com/bphoto/BYMiOyKajMlNw3hKmM3acA/o.jpg,False,https://www.yelp.com/biz/hong-kong-kei-one-staten-island?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,81,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.5376089, 'longitude': -74.1503651}","['delivery', 'pickup']","{'address1': '4207 Hylan Blvd', 'address2': '', 'address3': None, 'city': 'Staten Island', 'zip_code': '10308', 'country': 'US', 'state': 'NY', 'display_address': ['4207 Hylan Blvd', 'Staten Island, NY 10308']}",+17189489700,(718) 948-9700,37357.82013786152,$
572,_H7RdUAwRCmvDRyDACHEzA,melonpanna-tea-and-shot-brooklyn,Melonpanna Tea & Shot,https://s3-media1.fl.yelpcdn.com/bphoto/oF-Pf8H10NbbY_dBpDRRgA/o.jpg,False,https://www.yelp.com/biz/melonpanna-tea-and-shot-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,20,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.6417086316974, 'longitude': -74.0066239982843}","['delivery', 'pickup']","{'address1': '5105 7th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5105 7th Ave', 'Brooklyn, NY 11220']}",+13478895808,(347) 889-5808,20680.140223153965,
573,WELTQ_RjOH_Al_f5OK88WA,sushi-king-brooklyn,Sushi King,https://s3-media2.fl.yelpcdn.com/bphoto/3SU3UDN5cLHOhcxmve8_-A/o.jpg,False,https://www.yelp.com/biz/sushi-king-brooklyn?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,23,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.698801, 'longitude': -73.917241}","['delivery', 'pickup']","{'address1': '1442 Myrtle Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1442 Myrtle Ave', 'Brooklyn, NY 11237']}",+17184433388,(718) 443-3388,10904.835447152029,
574,YRXXIqqaLcWJaL22lnj7mQ,taj-village-middle-village,Taj Village,https://s3-media2.fl.yelpcdn.com/bphoto/qNN33FR8FHAdFNZIfTYuZQ/o.jpg,False,https://www.yelp.com/biz/taj-village-middle-village?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,62,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'indpak', 'title': 'Indian'}]",4.5,"{'latitude': 40.713021, 'longitude': -73.87246}","['delivery', 'pickup']","{'address1': '79-28 Metropolitan Ave', 'address2': '', 'address3': None, 'city': 'Middle Village', 'zip_code': '11379', 'country': 'US', 'state': 'NY', 'display_address': ['79-28 Metropolitan Ave', 'Middle Village, NY 11379']}",+17183260099,(718) 326-0099,6864.437625524458,$
575,aH_xLAO-jaeSsbHUav-R0A,jubilee-chocolate-cafe-palisades-park,Jubilee Chocolate Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/suE4UHj_MgJpx0XNVwiL0Q/o.jpg,False,https://www.yelp.com/biz/jubilee-chocolate-cafe-palisades-park?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,189,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.8489702, 'longitude': -73.9969001}",['delivery'],"{'address1': '322 Broad Ave', 'address2': '', 'address3': '', 'city': 'Palisades Park', 'zip_code': '07650', 'country': 'US', 'state': 'NJ', 'display_address': ['322 Broad Ave', 'Palisades Park, NJ 07650']}",+12019445150,(201) 944-5150,19679.805233095376,$$
576,iLPQ5hQIHDzDxkAy_rtdYg,halo-rolling-ice-cream-stamford,Halo Rolling Ice Cream,https://s3-media1.fl.yelpcdn.com/bphoto/g4UhlXNHaP-rCx508s2prQ/o.jpg,False,https://www.yelp.com/biz/halo-rolling-ice-cream-stamford?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,5,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 41.05354, 'longitude': -73.53671}",[],"{'address1': '100 Greyrock Pl', 'address2': '', 'address3': None, 'city': 'Stamford', 'zip_code': '06901', 'country': 'US', 'state': 'CT', 'display_address': ['100 Greyrock Pl', 'Stamford, CT 06901']}",+16464207877,(646) 420-7877,40741.76248454567,
577,kudtMrj5jk4YKFS1P8RzYQ,poke-station-new-york-3,Poke Station,https://s3-media2.fl.yelpcdn.com/bphoto/p8D95EFWoZdaP9Ip4r5XQA/o.jpg,False,https://www.yelp.com/biz/poke-station-new-york-3?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,8,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 40.84303, 'longitude': -73.9394}",[],"{'address1': '4053 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['4053 Broadway', 'New York, NY 10032']}",+12125680088,(212) 568-0088,15487.837180832039,
578,wob2d43mnUOksdKD51wJ3A,sakai-ramen-staten-island,Sakai Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/o_qbfPogcWxAHb7Bs7hpfw/o.jpg,False,https://www.yelp.com/biz/sakai-ramen-staten-island?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,24,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 40.623464, 'longitude': -74.148136}","['delivery', 'pickup']","{'address1': '965 Richmond Ave', 'address2': 'Ste F', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['965 Richmond Ave', 'Ste F', 'Staten Island, NY 10314']}",+17185012228,(718) 501-2228,32055.393717066956,$$
579,etjeMZ0HYOos9e6_MBC4Cw,vivi-bubble-tea-brooklyn-2,Vivi Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/u0XwPhUlxaqgMGdTleT0Ew/o.jpg,False,https://www.yelp.com/biz/vivi-bubble-tea-brooklyn-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,96,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 40.6353426844309, 'longitude': -74.0094277709237}",[],"{'address1': '5924 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5924 8th Ave', 'Brooklyn, NY 11220']}",+17184390288,(718) 439-0288,21283.33249546581,$
580,9_hmh7Auc-KNMnPqSOuqag,cafe-mignon-leonia,Cafe Mignon,https://s3-media1.fl.yelpcdn.com/bphoto/m1Waw2y4UP_b0wONmMc_aA/o.jpg,False,https://www.yelp.com/biz/cafe-mignon-leonia?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,26,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.86239, 'longitude': -73.98785}",['delivery'],"{'address1': '332 Broad Ave', 'address2': None, 'address3': '', 'city': 'Leonia', 'zip_code': '07605', 'country': 'US', 'state': 'NJ', 'display_address': ['332 Broad Ave', 'Leonia, NJ 07605']}",+12012921992,(201) 292-1992,19966.261142163065,
581,rdIyz5KXryJ5BiDfM3suhw,yosweets-new-york-2,YoSweets,https://s3-media4.fl.yelpcdn.com/bphoto/qIfOqwls7gQt3exsSkCpGA/o.jpg,False,https://www.yelp.com/biz/yosweets-new-york-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,37,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'latitude': 40.8506203, 'longitude': -73.9377747}",[],"{'address1': '756 W 181st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['756 W 181st St', 'New York, NY 10033']}",+12125430888,(212) 543-0888,15997.84256477194,$
582,Il1K0hzGEiJgLLBCZCfA1A,pnoi-thaithai-grocery-new-york,P'Noi Thaithai Grocery,https://s3-media4.fl.yelpcdn.com/bphoto/Vqwg0CAzc5weBMkafmWhjw/o.jpg,False,https://www.yelp.com/biz/pnoi-thaithai-grocery-new-york?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,29,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.0,"{'latitude': 40.74369, 'longitude': -73.88835}",[],"{'address1': '76-13 Woodside Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11373', 'country': 'US', 'state': 'NY', 'display_address': ['76-13 Woodside Ave', 'New York, NY 11373']}",+19177696168,(917) 769-6168,7026.0977861961765,$
583,wm9vD7JetCskxM7RV2CTbA,poke-n-roll-new-york-2,Poke N Roll,https://s3-media2.fl.yelpcdn.com/bphoto/OvgnqfcAcjar9gWWvwG1eg/o.jpg,False,https://www.yelp.com/biz/poke-n-roll-new-york-2?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,48,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.72752, 'longitude': -73.98304}","['delivery', 'pickup']","{'address1': '441 E 9th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['441 E 9th St', 'New York, NY 10009']}",+12124207653,(212) 420-7653,15153.749912531486,$$
584,6OWMji5GiqRlRPZSb1lJ4A,fay-da-bakery-new-york-10,Fay Da Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/NpESbnwuX_2kbPPhemTxrw/o.jpg,False,https://www.yelp.com/biz/fay-da-bakery-new-york-10?adjust_creative=mtMLMIwywHG5p5-lVF0Z4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mtMLMIwywHG5p5-lVF0Z4w,235,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.73115, 'longitude': -74.00176}",['delivery'],"{'address1': '321 W 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['321 W 6th Ave', 'New York, NY 10012']}",+12122559888,(212) 255-9888,16662.93113552764,$
